POC,"Pos(x,y)",Block_size(w*h),SplitSeries
0,"656,364",8*4,4293665
0,"664,352",4*4,137462817
0,"664,356",4*8,137462817
0,"664,364",4*4,137462817
0,"668,352",4*8,70353953
0,"668,360",4*8,70353953
0,"640,368",4*4,103941153
0,"644,368",4*4,103941153
0,"648,368",8*4,3277857
0,"640,372",8*8,3277857
0,"648,372",8*4,70386721
0,"648,376",8*4,70386721
0,"640,380",16*4,132129
0,"656,368",4*4,104956961
0,"660,368",4*4,104956961
0,"656,372",4*8,104956961
0,"660,372",4*8,104956961
0,"656,380",4*4,104956961
0,"660,380",4*4,104956961
0,"664,368",8*4,69305377
0,"664,372",8*4,69305377
0,"664,376",8*8,2196513
0,"672,352",8*4,102827041
0,"680,352",8*4,102827041
0,"672,356",16*4,2163745
0,"672,360",8*8,3212321
0,"680,360",4*8,103875617
0,"684,360",4*8,103875617
0,"688,352",4*8,5309473
0,"692,352",8*4,72418337
0,"692,356",8*4,72418337
0,"700,352",4*4,72418337
0,"700,356",4*4,72418337
0,"688,360",8*4,102827041
0,"696,360",8*4,102827041
0,"688,364",8*4,102827041
0,"696,364",8*4,102827041
0,"672,368",4*8,103875617
0,"676,368",4*8,103875617
0,"680,368",4*8,103875617
0,"684,368",4*8,103875617
0,"672,376",8*4,70321185
0,"672,380",8*4,70321185
0,"680,376",4*8,103875617
0,"684,376",4*8,103875617
0,"688,368",4*8,102859809
0,"692,368",4*8,102859809
0,"688,376",4*8,102859809
0,"692,376",4*8,102859809
0,"696,368",4*8,70353953
0,"696,376",4*8,70353953
0,"700,368",4*4,137462817
0,"700,372",4*8,137462817
0,"700,380",4*4,137462817
0,"704,320",4*16,164897
0,"708,320",4*8,102925345
0,"712,320",4*8,102925345
0,"708,328",8*4,69370913
0,"708,332",8*4,69370913
0,"716,320",4*4,4359201
0,"716,324",4*8,4359201
0,"716,332",4*4,4359201
0,"720,320",4*8,102859809
0,"724,320",4*8,102859809
0,"720,328",8*8,2196513
0,"728,320",4*4,137462817
0,"728,324",4*8,137462817
0,"728,332",4*4,137462817
0,"732,320",4*4,137462817
0,"732,324",4*8,137462817
0,"732,332",4*4,137462817
0,"704,336",4*8,3179553
0,"708,336",4*4,70288417
0,"708,340",4*4,70288417
0,"712,336",4*4,70288417
0,"712,340",4*4,70288417
0,"716,336",4*4,70288417
0,"716,340",4*4,70288417
0,"704,344",4*4,102794273
0,"708,344",4*4,102794273
0,"704,348",4*4,102794273
0,"708,348",4*4,102794273
0,"712,344",4*4,102794273
0,"716,344",4*4,102794273
0,"712,348",8*4,2130977
0,"720,336",4*4,5375009
0,"724,336",8*4,5375009
0,"732,336",4*4,5375009
0,"720,340",4*8,5375009
0,"724,340",8*8,5375009
0,"732,340",4*4,72483873
0,"732,344",4*4,72483873
0,"720,348",8*4,3277857
0,"728,348",8*4,3277857
0,"736,320",4*8,3179553
0,"740,320",4*8,3179553
0,"744,320",8*4,2130977
0,"744,324",4*4,102794273
0,"748,324",4*4,102794273
0,"736,328",8*8,33825
0,"744,328",4*4,102794273
0,"748,328",4*4,102794273
0,"744,332",4*4,102794273
0,"748,332",4*4,102794273
0,"752,320",8*4,4293665
0,"752,324",4*8,104956961
0,"756,324",4*8,104956961
0,"752,332",4*4,104956961
0,"756,332",4*4,104956961
0,"760,320",4*8,70353953
0,"760,328",4*8,70353953
0,"764,320",4*4,137462817
0,"764,324",4*8,137462817
0,"764,332",4*4,137462817
0,"736,336",4*4,69370913
0,"736,340",4*4,69370913
0,"736,344",4*8,2262049
0,"740,336",4*8,102925345
0,"744,336",4*8,102925345
0,"740,344",8*8,2262049
0,"748,336",4*8,2262049
0,"748,344",4*4,69370913
0,"748,348",4*4,69370913
0,"752,336",8*4,102827041
0,"760,336",8*4,102827041
0,"752,340",16*4,2163745
0,"752,344",16*8,66593
0,"704,352",8*8,2196513
0,"704,360",8*8,2196513
0,"712,352",4*4,104956961
0,"716,352",4*4,104956961
0,"712,356",4*8,104956961
0,"716,356",4*8,104956961
0,"712,364",8*4,4293665
0,"720,352",4*8,70353953
0,"720,360",4*8,70353953
0,"724,352",4*16,3245089
0,"728,352",4*8,70353953
0,"728,360",4*8,70353953
0,"732,352",4*8,70353953
0,"732,360",4*8,70353953
0,"704,368",16*4,132129
0,"704,372",4*8,103941153
0,"708,372",4*8,103941153
0,"712,372",8*8,3277857
0,"704,380",4*4,103941153
0,"708,380",4*4,103941153
0,"712,380",4*4,103941153
0,"716,380",4*4,103941153
0,"720,368",4*8,102859809
0,"724,368",4*8,102859809
0,"720,376",8*4,69305377
0,"720,380",8*4,69305377
0,"728,368",4*16,3245089
0,"732,368",4*16,3245089
0,"736,352",4*8,3179553
0,"740,352",4*4,70288417
0,"740,356",4*4,70288417
0,"744,352",8*8,33825
0,"736,360",4*8,3179553
0,"740,360",4*8,3179553
0,"744,360",4*8,3179553
0,"748,360",4*8,3179553
0,"752,352",8*8,33825
0,"760,352",8*4,2130977
0,"760,356",8*4,2130977
0,"752,360",8*8,33825
0,"760,360",8*4,2130977
0,"760,364",8*4,2130977
0,"736,368",8*8,33825
0,"744,368",4*8,3179553
0,"748,368",4*8,3179553
0,"736,376",4*4,70288417
0,"736,380",4*4,70288417
0,"740,376",4*8,3179553
0,"744,376",8*8,33825
0,"752,368",8*4,3277857
0,"760,368",8*4,3277857
0,"752,372",8*8,3277857
0,"760,372",8*4,70386721
0,"760,376",8*4,70386721
0,"752,380",16*4,132129
0,"768,256",8*4,70321185
0,"768,260",8*4,70321185
0,"776,256",8*8,3212321
0,"768,264",4*4,72418337
0,"768,268",4*4,72418337
0,"772,264",8*4,72418337
0,"772,268",8*4,72418337
0,"780,264",4*8,5309473
0,"784,256",8*4,69305377
0,"784,260",8*4,69305377
0,"784,264",8*4,69305377
0,"784,268",8*4,69305377
0,"792,256",8*8,2196513
0,"792,264",8*4,69305377
0,"792,268",8*4,69305377
0,"768,272",8*4,70321185
0,"768,276",8*4,70321185
0,"776,272",8*8,3212321
0,"768,280",16*8,66593
0,"784,272",8*8,33825
0,"792,272",8*4,2130977
0,"792,276",4*4,102794273
0,"796,276",4*4,102794273
0,"784,280",8*8,33825
0,"792,280",8*8,33825
0,"800,256",8*4,102827041
0,"808,256",8*4,102827041
0,"800,260",4*4,169935905
0,"804,260",8*4,169935905
0,"812,260",4*4,169935905
0,"800,264",16*8,66593
0,"816,256",4*8,102859809
0,"820,256",4*8,102859809
0,"816,264",8*8,2196513
0,"824,256",4*8,70353953
0,"824,264",4*8,70353953
0,"828,256",4*4,137462817
0,"828,260",4*8,137462817
0,"828,268",4*4,137462817
0,"800,272",4*4,70288417
0,"800,276",4*4,70288417
0,"804,272",4*4,70288417
0,"804,276",4*4,70288417
0,"808,272",4*4,102794273
0,"812,272",4*4,102794273
0,"808,276",4*4,102794273
0,"812,276",4*4,102794273
0,"800,280",4*4,102794273
0,"804,280",4*4,102794273
0,"800,284",4*4,102794273
0,"804,284",4*4,102794273
0,"808,280",8*4,2130977
0,"808,284",4*4,102794273
0,"812,284",4*4,102794273
0,"816,272",4*4,103941153
0,"820,272",4*4,103941153
0,"824,272",4*4,103941153
0,"828,272",4*4,103941153
0,"816,276",16*8,132129
0,"816,284",4*4,5375009
0,"820,284",8*4,5375009
0,"828,284",4*4,5375009
0,"768,288",4*4,70288417
0,"768,292",4*4,70288417
0,"772,288",4*8,3179553
0,"776,288",8*4,2130977
0,"776,292",8*4,2130977
0,"768,296",4*4,102794273
0,"772,296",4*4,102794273
0,"768,300",4*4,102794273
0,"772,300",4*4,102794273
0,"776,296",8*8,33825
0,"784,288",4*16,3245089
0,"788,288",4*16,3245089
0,"792,288",4*4,137462817
0,"792,292",4*8,137462817
0,"792,300",4*4,137462817
0,"796,288",4*4,137462817
0,"796,292",4*8,137462817
0,"796,300",4*4,137462817
0,"768,304",16*4,132129
0,"768,308",8*8,3277857
0,"776,308",8*8,3277857
0,"768,316",16*4,132129
0,"784,304",4*8,5309473
0,"788,304",8*8,5309473
0,"796,304",4*4,72418337
0,"796,308",4*4,72418337
0,"784,312",4*8,5309473
0,"788,312",8*4,72418337
0,"788,316",8*4,72418337
0,"796,312",4*8,5309473
0,"800,288",8*8,33825
0,"808,288",8*4,2130977
0,"808,292",4*4,102794273
0,"812,292",4*4,102794273
0,"800,296",8*8,33825
0,"808,296",8*8,33825
0,"816,288",4*4,169935905
0,"820,288",8*4,169935905
0,"828,288",4*4,169935905
0,"816,292",8*4,102827041
0,"824,292",8*4,102827041
0,"816,296",4*8,103875617
0,"820,296",4*8,103875617
0,"824,296",4*8,103875617
0,"828,296",4*8,103875617
0,"800,304",4*4,4359201
0,"800,308",4*8,4359201
0,"800,316",4*4,4359201
0,"804,304",4*4,105022497
0,"808,304",4*4,105022497
0,"804,308",8*8,4359201
0,"804,316",8*4,4359201
0,"812,304",4*8,2262049
0,"812,312",4*8,2262049
0,"816,304",8*8,3212321
0,"824,304",8*4,70321185
0,"824,308",8*4,70321185
0,"816,312",4*4,169935905
0,"820,312",8*4,169935905
0,"828,312",4*4,169935905
0,"816,316",16*4,2163745
0,"768,320",4*8,2262049
0,"768,328",4*4,69370913
0,"768,332",4*4,69370913
0,"772,320",4*8,102925345
0,"776,320",4*8,102925345
0,"772,328",8*4,69370913
0,"772,332",8*4,69370913
0,"780,320",4*8,2262049
0,"780,328",4*4,69370913
0,"780,332",4*4,69370913
0,"784,320",4*4,104956961
0,"788,320",4*4,104956961
0,"784,324",4*8,104956961
0,"788,324",4*8,104956961
0,"784,332",8*4,4293665
0,"792,320",4*4,137462817
0,"792,324",4*8,137462817
0,"792,332",4*4,137462817
0,"796,320",4*4,137462817
0,"796,324",4*8,137462817
0,"796,332",4*4,137462817
0,"768,336",4*4,69370913
0,"768,340",4*4,69370913
0,"768,344",4*8,2262049
0,"772,336",8*4,69370913
0,"772,340",8*4,69370913
0,"772,344",8*4,69370913
0,"772,348",8*4,69370913
0,"780,336",4*4,4359201
0,"780,340",4*8,4359201
0,"780,348",4*4,4359201
0,"784,336",8*8,33825
0,"792,336",4*4,70288417
0,"792,340",4*4,70288417
0,"796,336",4*4,70288417
0,"796,340",4*4,70288417
0,"784,344",8*8,33825
0,"792,344",8*8,33825
0,"800,320",4*4,70288417
0,"800,324",4*4,70288417
0,"804,320",4*4,70288417
0,"804,324",4*4,70288417
0,"808,320",4*8,3179553
0,"812,320",4*4,70288417
0,"812,324",4*4,70288417
0,"800,328",8*4,2130977
0,"800,332",4*4,102794273
0,"804,332",4*4,102794273
0,"808,328",4*4,70288417
0,"808,332",4*4,70288417
0,"812,328",4*8,3179553
0,"816,320",4*8,5309473
0,"820,320",8*4,72418337
0,"820,324",8*4,72418337
0,"828,320",4*4,72418337
0,"828,324",4*4,72418337
0,"816,328",4*8,5309473
0,"820,328",8*8,5309473
0,"828,328",4*4,72418337
0,"828,332",4*4,72418337
0,"800,336",8*4,2130977
0,"800,340",8*4,2130977
0,"808,336",4*8,3179553
0,"812,336",4*4,70288417
0,"812,340",4*4,70288417
0,"800,344",4*4,70288417
0,"800,348",4*4,70288417
0,"804,344",4*4,70288417
0,"804,348",4*4,70288417
0,"808,344",4*4,102794273
0,"812,344",4*4,102794273
0,"808,348",8*4,2130977
0,"816,336",8*16,99361
0,"824,336",4*4,104956961
0,"828,336",4*4,104956961
0,"824,340",8*8,4293665
0,"824,348",8*4,4293665
0,"768,352",4*4,169935905
0,"772,352",8*4,169935905
0,"780,352",4*4,169935905
0,"768,356",4*4,169935905
0,"772,356",8*4,169935905
0,"780,356",4*4,169935905
0,"768,360",4*8,103875617
0,"772,360",4*8,103875617
0,"776,360",4*8,103875617
0,"780,360",4*8,103875617
0,"784,352",8*4,2130977
0,"784,356",8*4,2130977
0,"792,352",4*8,3179553
0,"796,352",4*4,70288417
0,"796,356",4*4,70288417
0,"784,360",4*4,70288417
0,"784,364",4*4,70288417
0,"788,360",4*8,3179553
0,"792,360",4*4,102794273
0,"796,360",4*4,102794273
0,"792,364",4*4,102794273
0,"796,364",4*4,102794273
0,"768,368",16*16,1057
0,"784,368",4*8,3179553
0,"788,368",4*4,70288417
0,"788,372",4*4,70288417
0,"792,368",4*4,102794273
0,"796,368",4*4,102794273
0,"792,372",4*4,102794273
0,"796,372",4*4,102794273
0,"784,376",4*4,70288417
0,"784,380",4*4,70288417
0,"788,376",4*4,70288417
0,"788,380",4*4,70288417
0,"792,376",4*4,102794273
0,"796,376",4*4,102794273
0,"792,380",4*4,102794273
0,"796,380",4*4,102794273
0,"800,352",8*8,2196513
0,"800,360",4*8,102859809
0,"804,360",4*8,102859809
0,"808,352",8*4,69305377
0,"808,356",8*4,69305377
0,"808,360",8*8,2196513
0,"816,352",8*8,33825
0,"824,352",4*8,3179553
0,"828,352",4*4,70288417
0,"828,356",4*4,70288417
0,"816,360",4*8,3179553
0,"820,360",4*8,3179553
0,"824,360",4*4,70288417
0,"824,364",4*4,70288417
0,"828,360",4*4,70288417
0,"828,364",4*4,70288417
0,"800,368",4*4,169935905
0,"804,368",8*4,169935905
0,"812,368",4*4,169935905
0,"800,372",4*4,169935905
0,"804,372",8*4,169935905
0,"812,372",4*4,169935905
0,"800,376",4*8,103875617
0,"804,376",4*8,103875617
0,"808,376",8*8,3212321
0,"816,368",16*16,1057
0,"0,384",32*32,33
0,"32,384",8*32,5153
0,"40,384",16*32,5153
0,"56,384",8*32,5153
0,"0,416",16*8,66593
0,"0,424",4*4,169935905
0,"4,424",8*4,169935905
0,"12,424",4*4,169935905
0,"0,428",16*4,2163745
0,"16,416",16*8,66593
0,"16,424",8*4,102827041
0,"24,424",8*4,102827041
0,"16,428",4*4,169935905
0,"20,428",8*4,169935905
0,"28,428",4*4,169935905
0,"0,432",4*4,102794273
0,"4,432",4*4,102794273
0,"0,436",8*4,2130977
0,"8,432",4*8,3179553
0,"12,432",4*4,70288417
0,"12,436",4*4,70288417
0,"0,440",8*4,2130977
0,"0,444",8*4,2130977
0,"8,440",8*4,2130977
0,"8,444",4*4,102794273
0,"12,444",4*4,102794273
0,"16,432",4*8,103875617
0,"20,432",4*8,103875617
0,"24,432",4*8,103875617
0,"28,432",4*8,103875617
0,"16,440",8*8,3212321
0,"24,440",8*4,70321185
0,"24,444",8*4,70321185
0,"32,416",16*8,66593
0,"32,424",8*4,70321185
0,"32,428",8*4,70321185
0,"40,424",4*8,103875617
0,"44,424",4*8,103875617
0,"48,416",8*8,33825
0,"56,416",8*8,33825
0,"48,424",8*4,2130977
0,"48,428",4*4,102794273
0,"52,428",4*4,102794273
0,"56,424",8*4,2130977
0,"56,428",8*4,2130977
0,"32,432",4*4,5375009
0,"36,432",8*4,5375009
0,"44,432",4*4,5375009
0,"32,436",16*8,132129
0,"32,444",4*4,5375009
0,"36,444",8*4,5375009
0,"44,444",4*4,5375009
0,"48,432",4*4,102794273
0,"52,432",4*4,102794273
0,"48,436",8*4,2130977
0,"56,432",4*4,70288417
0,"56,436",4*4,70288417
0,"60,432",4*8,3179553
0,"48,440",8*8,33825
0,"56,440",4*4,70288417
0,"56,444",4*4,70288417
0,"60,440",4*4,70288417
0,"60,444",4*4,70288417
0,"64,384",8*16,99361
0,"72,384",8*8,2196513
0,"72,392",4*8,102859809
0,"76,392",4*8,102859809
0,"80,384",4*8,5309473
0,"84,384",8*8,5309473
0,"92,384",4*8,5309473
0,"80,392",4*4,169935905
0,"84,392",8*4,169935905
0,"92,392",4*4,169935905
0,"80,396",8*4,102827041
0,"88,396",8*4,102827041
0,"64,400",4*8,103875617
0,"68,400",4*8,103875617
0,"72,400",4*8,103875617
0,"76,400",4*8,103875617
0,"64,408",8*8,3212321
0,"72,408",4*8,103875617
0,"76,408",4*8,103875617
0,"80,400",8*4,3277857
0,"88,400",4*4,103941153
0,"92,400",4*4,103941153
0,"80,404",8*8,3277857
0,"88,404",4*8,103941153
0,"92,404",4*8,103941153
0,"80,412",8*4,3277857
0,"88,412",8*4,3277857
0,"96,384",16*4,132129
0,"96,388",16*8,132129
0,"96,396",16*4,132129
0,"112,384",16*8,66593
0,"112,392",16*4,2163745
0,"112,396",8*4,102827041
0,"120,396",8*4,102827041
0,"96,400",8*8,3212321
0,"104,400",4*8,103875617
0,"108,400",4*8,103875617
0,"96,408",4*4,169935905
0,"100,408",8*4,169935905
0,"108,408",4*4,169935905
0,"96,412",16*4,2163745
0,"112,400",8*4,4293665
0,"112,404",4*8,104956961
0,"116,404",4*8,104956961
0,"112,412",8*4,4293665
0,"120,400",4*8,102859809
0,"124,400",4*8,102859809
0,"120,408",8*8,2196513
0,"64,416",8*4,70321185
0,"64,420",8*4,70321185
0,"72,416",8*8,3212321
0,"64,424",4*4,169935905
0,"68,424",8*4,169935905
0,"76,424",4*4,169935905
0,"64,428",16*4,2163745
0,"80,416",16*4,2163745
0,"80,420",16*4,2163745
0,"80,424",16*4,2163745
0,"80,428",16*4,2163745
0,"64,432",8*4,3277857
0,"72,432",4*4,103941153
0,"76,432",4*4,103941153
0,"64,436",8*4,70386721
0,"64,440",8*4,70386721
0,"72,436",8*8,3277857
0,"64,444",4*4,5375009
0,"68,444",8*4,5375009
0,"76,444",4*4,5375009
0,"80,432",4*8,5309473
0,"84,432",8*4,72418337
0,"84,436",8*4,72418337
0,"92,432",4*4,72418337
0,"92,436",4*4,72418337
0,"80,440",4*4,169935905
0,"84,440",8*4,169935905
0,"92,440",4*4,169935905
0,"80,444",4*4,169935905
0,"84,444",8*4,169935905
0,"92,444",4*4,169935905
0,"96,416",8*4,5312545
0,"104,416",16*4,5312545
0,"120,416",8*4,5312545
0,"96,420",16*4,3215393
0,"112,420",16*4,3215393
0,"96,424",8*4,5378081
0,"104,424",16*4,5378081
0,"120,424",8*4,5378081
0,"96,428",8*8,5378081
0,"104,428",16*8,5378081
0,"120,428",8*8,5378081
0,"96,436",8*4,5378081
0,"104,436",16*4,5378081
0,"120,436",8*4,5378081
0,"96,440",8*8,3248161
0,"104,440",8*8,3248161
0,"112,440",16*8,102433
0,"0,448",8*8,3212321
0,"8,448",8*4,70321185
0,"8,452",8*4,70321185
0,"0,456",4*8,5309473
0,"4,456",8*4,72418337
0,"4,460",8*4,72418337
0,"12,456",4*4,72418337
0,"12,460",4*4,72418337
0,"16,448",4*4,169935905
0,"20,448",8*4,169935905
0,"28,448",4*4,169935905
0,"16,452",4*4,169935905
0,"20,452",8*4,169935905
0,"28,452",4*4,169935905
0,"16,456",4*4,169935905
0,"20,456",8*4,169935905
0,"28,456",4*4,169935905
0,"16,460",4*4,169935905
0,"20,460",8*4,169935905
0,"28,460",4*4,169935905
0,"0,464",4*16,164897
0,"4,464",4*8,102925345
0,"8,464",4*8,102925345
0,"4,472",4*8,102925345
0,"8,472",4*8,102925345
0,"12,464",4*4,4359201
0,"12,468",4*8,4359201
0,"12,476",4*4,4359201
0,"16,464",8*4,4293665
0,"16,468",8*8,4293665
0,"16,476",8*4,4293665
0,"24,464",4*4,104956961
0,"28,464",4*4,104956961
0,"24,468",4*8,104956961
0,"28,468",4*8,104956961
0,"24,476",4*4,104956961
0,"28,476",4*4,104956961
0,"32,448",8*8,33825
0,"40,448",8*8,33825
0,"32,456",4*4,102794273
0,"36,456",4*4,102794273
0,"32,460",4*4,102794273
0,"36,460",4*4,102794273
0,"40,456",8*8,33825
0,"48,448",8*8,33825
0,"56,448",4*4,70288417
0,"56,452",4*4,70288417
0,"60,448",4*8,3179553
0,"48,456",8*4,2130977
0,"48,460",8*4,2130977
0,"56,456",4*4,70288417
0,"56,460",4*4,70288417
0,"60,456",4*4,70288417
0,"60,460",4*4,70288417
0,"32,464",4*4,5375009
0,"36,464",8*4,5375009
0,"44,464",4*4,5375009
0,"32,468",4*4,72483873
0,"32,472",4*4,72483873
0,"36,468",8*4,72483873
0,"36,472",8*4,72483873
0,"44,468",4*4,72483873
0,"44,472",4*4,72483873
0,"32,476",4*4,5375009
0,"36,476",8*4,5375009
0,"44,476",4*4,5375009
0,"48,464",4*8,2262049
0,"48,472",4*4,69370913
0,"48,476",4*4,69370913
0,"52,464",8*8,2262049
0,"52,472",8*4,69370913
0,"52,476",8*4,69370913
0,"60,464",4*16,164897
0,"64,448",4*8,3179553
0,"68,448",4*4,70288417
0,"68,452",4*4,70288417
0,"72,448",4*4,70288417
0,"72,452",4*4,70288417
0,"76,448",4*4,70288417
0,"76,452",4*4,70288417
0,"64,456",4*4,102794273
0,"68,456",4*4,102794273
0,"64,460",8*4,2130977
0,"72,456",4*4,102794273
0,"76,456",4*4,102794273
0,"72,460",4*4,102794273
0,"76,460",4*4,102794273
0,"80,448",4*4,5375009
0,"84,448",8*4,5375009
0,"92,448",4*4,5375009
0,"80,452",4*8,5375009
0,"84,452",8*4,72483873
0,"84,456",8*4,72483873
0,"92,452",4*4,72483873
0,"92,456",4*4,72483873
0,"80,460",4*4,103941153
0,"84,460",4*4,103941153
0,"88,460",4*4,103941153
0,"92,460",4*4,103941153
0,"64,464",8*4,4293665
0,"64,468",8*8,4293665
0,"64,476",8*4,4293665
0,"72,464",4*4,137462817
0,"72,468",4*8,137462817
0,"72,476",4*4,137462817
0,"76,464",4*8,70353953
0,"76,472",4*8,70353953
0,"80,464",4*4,104956961
0,"84,464",4*4,104956961
0,"80,468",4*8,104956961
0,"84,468",4*8,104956961
0,"80,476",4*4,104956961
0,"84,476",4*4,104956961
0,"88,464",4*4,137462817
0,"88,468",4*8,137462817
0,"88,476",4*4,137462817
0,"92,464",4*4,137462817
0,"92,468",4*8,137462817
0,"92,476",4*4,137462817
0,"96,448",4*4,69370913
0,"96,452",4*4,69370913
0,"96,456",4*4,69370913
0,"96,460",4*4,69370913
0,"100,448",4*4,105022497
0,"104,448",4*4,105022497
0,"100,452",4*8,105022497
0,"104,452",4*8,105022497
0,"100,460",4*4,105022497
0,"104,460",4*4,105022497
0,"108,448",4*8,2262049
0,"108,456",4*4,69370913
0,"108,460",4*4,69370913
0,"112,448",4*8,103875617
0,"116,448",4*8,103875617
0,"120,448",8*8,3212321
0,"112,456",4*4,169935905
0,"116,456",8*4,169935905
0,"124,456",4*4,169935905
0,"112,460",16*4,2163745
0,"96,464",4*4,102794273
0,"100,464",4*4,102794273
0,"96,468",8*4,2130977
0,"104,464",4*8,3179553
0,"108,464",4*8,3179553
0,"96,472",4*8,3179553
0,"100,472",4*4,70288417
0,"100,476",4*4,70288417
0,"104,472",4*4,102794273
0,"108,472",4*4,102794273
0,"104,476",8*4,2130977
0,"112,464",4*4,104956961
0,"116,464",4*4,104956961
0,"112,468",4*8,104956961
0,"116,468",4*8,104956961
0,"112,476",8*4,4293665
0,"120,464",4*8,70353953
0,"120,472",4*8,70353953
0,"124,464",4*4,137462817
0,"124,468",4*8,137462817
0,"124,476",4*4,137462817
0,"128,384",16*16,1057
0,"144,384",8*8,33825
0,"152,384",8*8,33825
0,"144,392",4*4,102794273
0,"148,392",4*4,102794273
0,"144,396",8*4,2130977
0,"152,392",8*8,33825
0,"128,400",16*8,66593
0,"128,408",16*8,66593
0,"144,400",8*4,102827041
0,"152,400",8*4,102827041
0,"144,404",16*4,2163745
0,"144,408",4*8,103875617
0,"148,408",4*8,103875617
0,"152,408",8*4,70321185
0,"152,412",8*4,70321185
0,"160,384",8*16,99361
0,"168,384",8*8,2196513
0,"168,392",4*8,102859809
0,"172,392",4*8,102859809
0,"176,384",8*8,3212321
0,"184,384",8*8,3212321
0,"176,392",8*4,70321185
0,"176,396",8*4,70321185
0,"184,392",8*4,70321185
0,"184,396",8*4,70321185
0,"160,400",8*8,3212321
0,"168,400",4*8,103875617
0,"172,400",4*8,103875617
0,"160,408",8*8,3212321
0,"168,408",8*4,70321185
0,"168,412",8*4,70321185
0,"176,400",8*8,2196513
0,"176,408",8*4,69305377
0,"176,412",8*4,69305377
0,"184,400",4*4,104956961
0,"188,400",4*4,104956961
0,"184,404",4*8,104956961
0,"188,404",4*8,104956961
0,"184,412",4*4,104956961
0,"188,412",4*4,104956961
0,"128,416",16*8,66593
0,"128,424",16*8,66593
0,"144,416",8*16,99361
0,"152,416",4*4,104956961
0,"156,416",4*4,104956961
0,"152,420",8*8,4293665
0,"152,428",8*4,4293665
0,"128,432",16*8,66593
0,"128,440",16*8,66593
0,"144,432",4*4,169935905
0,"148,432",8*4,169935905
0,"156,432",4*4,169935905
0,"144,436",16*4,2163745
0,"144,440",16*8,66593
0,"160,416",4*4,169935905
0,"164,416",8*4,169935905
0,"172,416",4*4,169935905
0,"160,420",8*4,102827041
0,"168,420",8*4,102827041
0,"160,424",16*4,2163745
0,"160,428",4*4,169935905
0,"164,428",8*4,169935905
0,"172,428",4*4,169935905
0,"176,416",4*4,102794273
0,"180,416",4*4,102794273
0,"176,420",4*4,102794273
0,"180,420",4*4,102794273
0,"184,416",8*8,33825
0,"176,424",4*4,70288417
0,"176,428",4*4,70288417
0,"180,424",4*8,3179553
0,"184,424",8*8,33825
0,"160,432",8*4,70321185
0,"160,436",8*4,70321185
0,"168,432",4*8,103875617
0,"172,432",4*8,103875617
0,"160,440",8*8,3212321
0,"168,440",4*8,103875617
0,"172,440",4*8,103875617
0,"176,432",8*4,102827041
0,"184,432",8*4,102827041
0,"176,436",16*4,2163745
0,"176,440",16*4,2163745
0,"176,444",16*4,2163745
0,"192,384",4*16,164897
0,"196,384",8*16,164897
0,"204,384",4*16,164897
0,"208,384",4*16,164897
0,"212,384",8*16,164897
0,"220,384",4*16,164897
0,"192,400",16*4,2163745
0,"192,404",16*4,2163745
0,"192,408",16*4,2163745
0,"192,412",4*4,169935905
0,"196,412",8*4,169935905
0,"204,412",4*4,169935905
0,"208,400",4*4,169935905
0,"212,400",8*4,169935905
0,"220,400",4*4,169935905
0,"208,404",16*4,2163745
0,"208,408",16*4,2163745
0,"208,412",16*4,2163745
0,"224,384",4*8,102859809
0,"228,384",4*8,102859809
0,"224,392",4*8,102859809
0,"228,392",4*8,102859809
0,"232,384",8*4,4293665
0,"232,388",8*8,4293665
0,"232,396",8*4,4293665
0,"240,384",4*4,5375009
0,"244,384",8*4,5375009
0,"252,384",4*4,5375009
0,"240,388",4*4,72483873
0,"240,392",4*4,72483873
0,"244,388",8*4,72483873
0,"244,392",8*4,72483873
0,"252,388",4*8,5375009
0,"240,396",4*4,103941153
0,"244,396",4*4,103941153
0,"248,396",8*4,3277857
0,"224,400",8*8,3212321
0,"232,400",8*8,3212321
0,"224,408",8*4,102827041
0,"232,408",8*4,102827041
0,"224,412",16*4,2163745
0,"240,400",16*4,2163745
0,"240,404",8*4,102827041
0,"248,404",8*4,102827041
0,"240,408",8*4,102827041
0,"248,408",8*4,102827041
0,"240,412",16*4,2163745
0,"192,416",16*4,132129
0,"192,420",16*8,132129
0,"192,428",4*4,5375009
0,"196,428",8*4,5375009
0,"204,428",4*4,5375009
0,"208,416",4*8,102859809
0,"212,416",4*8,102859809
0,"208,424",8*4,69305377
0,"208,428",8*4,69305377
0,"216,416",8*16,99361
0,"192,432",8*4,102827041
0,"200,432",8*4,102827041
0,"192,436",16*4,2163745
0,"192,440",16*4,2163745
0,"192,444",16*4,2163745
0,"208,432",4*4,5375009
0,"212,432",8*4,5375009
0,"220,432",4*4,5375009
0,"208,436",16*8,132129
0,"208,444",8*4,3277857
0,"216,444",8*4,3277857
0,"224,416",32*16,2081
0,"224,432",16*8,2197537
0,"224,440",16*8,2197537
0,"240,432",16*8,2197537
0,"240,440",16*8,2197537
0,"128,448",16*4,3278881
0,"144,448",16*4,3278881
0,"128,452",16*8,3278881
0,"144,452",16*8,3278881
0,"128,460",32*4,133153
0,"128,464",8*8,5310497
0,"136,464",16*8,5310497
0,"152,464",8*8,5310497
0,"128,472",16*8,3213345
0,"144,472",16*8,3213345
0,"160,448",8*8,3212321
0,"168,448",8*8,3212321
0,"160,456",16*8,66593
